new_tag,timestamp,time,package0,package1,dram0,dram1
test_svm_classification,1685022901.923,4.90629386901855,83661895,0,40737933,0
test_svm_classification,1685022936.8718,4.99333381652832,87041342,0,42113051,0
test_svm_classification,1685022971.89924,4.81176424026489,82922090,0,40313434,0
test_svm_classification,1685023006.74522,4.835369348526,84334257,0,41050493,0
test_svm_classification,1685023041.61168,4.87535881996155,84438200,0,40940752,0
test_svm_classification,1685023076.52154,5.0998318195343,87295248,0,42013564,0
test_svm_classification,1685023111.64384,4.81290245056152,82218296,0,39975057,0
test_svm_classification,1685023146.49073,4.83441233634949,83082185,0,40369648,0
test_svm_classification,1685023181.35907,4.84931755065918,82066563,0,39646261,0
test_svm_classification,1685023216.24195,5.06492972373962,83811492,0,40148334,0
test_bagging_classification,1685023251.34328,5.07984328269958,85469020,0,41645767,0
test_bagging_classification,1685023286.45307,5.08543252944946,85482325,0,41708268,0
test_bagging_classification,1685023321.57278,5.21935319900513,88132770,0,42878613,0
test_bagging_classification,1685023356.8262,5.19883370399475,87411947,0,42549940,0
test_bagging_classification,1685023392.05915,5.05350351333618,84074492,0,40980730,0
test_bagging_classification,1685023427.14674,5.07912063598633,84294889,0,41052935,0
test_bagging_classification,1685023462.25175,5.23113656044006,86518150,0,41842850,0
test_bagging_classification,1685023497.49866,5.04511380195618,84474759,0,41273210,0
test_bagging_classification,1685023532.57185,5.19242739677429,87810810,0,42787305,0
test_bagging_classification,1685023567.79844,5.07000875473022,84791958,0,41374284,0
test_decision_tree_classification,1685023602.9055,0.0489439964294434,859861,0,426391,0
test_decision_tree_classification,1685023632.98848,0.0567953586578369,851316,0,385192,0
test_decision_tree_classification,1685023663.07916,0.0535883903503418,792173,0,357421,0
test_decision_tree_classification,1685023693.16672,0.0549511909484863,803160,0,353148,0
test_decision_tree_classification,1685023723.25598,0.05483078956604,789427,0,352477,0
test_decision_tree_classification,1685023753.34524,0.055180549621582,830870,0,381530,0
test_decision_tree_classification,1685023783.43473,0.0607459545135498,893369,0,387633,0
test_decision_tree_classification,1685023813.52956,0.0519058704376221,829587,0,392028,0
test_decision_tree_classification,1685023843.61565,0.0557990074157715,845762,0,374816,0
test_decision_tree_classification,1685023873.70566,0.0512111186981201,846128,0,409178,0
test_ada_boost_classification,1685023903.79395,9.67457008361816,160851334,0,76577136,0
test_ada_boost_classification,1685023943.50263,8.6923143863678,146018730,0,70626407,0
test_ada_boost_classification,1685023982.2291,8.32410359382629,140564215,0,67958017,0
test_ada_boost_classification,1685024020.57184,8.35657715797424,141277165,0,68312508,0
test_ada_boost_classification,1685024058.93978,8.37888264656067,142656922,0,69038093,0
test_ada_boost_classification,1685024097.35278,8.38715076446533,141244268,0,68247628,0
test_ada_boost_classification,1685024135.77414,8.39615488052368,142230837,0,68638618,0
test_ada_boost_classification,1685024174.17617,8.42341446876526,138314404,0,66192701,0
test_ada_boost_classification,1685024212.63294,8.3853178024292,139913460,0,67225291,0
test_ada_boost_classification,1685024251.05118,8.60452079772949,145516596,0,70572329,0
