# CSV-File created with merge-csv.com
# -----------------------------------------------------------

"test_gaussian_regression_inference",1697245865.23111,3.49915599822998,198572123,144196226,21422846,11409210
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression",1697245868.73424,26.4231761217117,96264225914,65165212021,10563024023,5187384032
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression_inference",1697247454.12865,3.01760530471802,171139210,124395434,18910264,9834779
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression",1697247457.14965,26.4373015840848,-165687219211,65150510949,10566484653,5191108190
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression_inference",1697249043.3911,3.51670813560486,200275611,144692928,21697281,11463617
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression",1697249046.9111,26.4158167123795,96396836658,65138356134,10572936969,-60528891112
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression_inference",1697250631.86398,3.43297386169434,195061024,141691104,21723506,11187712
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression",1697250635.30094,26.3929166436195,96146453816,-197039560763,10545660237,5176802644
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression_inference",1697252218.88059,2.99849224090576,170355276,123630787,18815634,9764445
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression",1697252221.88241,26.3059547305107,-166449743993,64915835158,10516176754,5159671907
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression_inference",1697253800.24293,3.47780275344849,197708723,143215087,21274389,11314702
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression",1697253803.72406,26.3007407744726,95674259102,64856439252,-55202382130,5158540213
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression_inference",1697255381.77232,2.99663519859314,170253287,123455128,18854145,9754637
"test_svm_regression",1697268125.48753,9.3390523314476,33029456094,23012593187,2742975263,1822692428
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression_inference",1697268715.85273,2.11944220860799,7477220360,5214177875,581051634,413556154
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression",1697268873.05439,9.32617033720016,32787179797,22968595985,2742501208,1820303409
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression_inference",1697269462.65907,2.10912498633067,7440336422,5186195707,578249363,411488834
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression",1697269619.24109,9.36881623665492,-229238218995,23054713013,2698656718,1828275413
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression_inference",1697270211.40453,2.10268826882044,7417515862,5166614154,575735772,410160610
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression",1697270367.60035,9.42637179295222,33070809870,23192305495,2708921885,1839369075
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression_inference",1697270963.21723,2.16864524682363,7621597737,5326217505,590630352,422796987
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression",1697271123.37056,9.37803732951482,32934196205,23061195723,2724211542,1829552702
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression_inference",1697271716.08725,2.13340601921082,7509989136,5237860675,582182442,416019378
