"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_NB_classification",1787875487.04074,0.145233631134033,5600206,4313587,847513,475142
"test_random_forest_classification",1787875517.21954,1727.78726744652,88941566132,71155087313,9498508882,-60105878150
"test_logistic_regression_classification",1787877275.04045,5.86776185035706,319372107,241770987,37787098,19042074
"test_decision_tree_classification",1787877310.94181,57.5401980876923,3032210987,2362968072,343096472,186706742
"test_random_forest_classification_inference",1787877398.51553,49.1772489547729,2505649408,2016153530,251666946,159578617
"test_SVM_classification",1787877477.72644,22.1737244129181,1175664105,909126945,105679685,71953972
"test_SVM_classification_inference",1787877529.93364,6.08483815193176,320470371,250623932,27923724,19747282
"test_gaussian_NB_classification_inference",1787877566.05193,0.0757951736450195,2691704,2040217,482608,250293
"test_decision_tree_classification_inference",1787877596.16132,0.155875682830811,6069259,4696277,963701,510699
"test_logistic_regression_classification_inference",1787877626.35082,0.0767793655395508,2625420,2084651,424896,253903
"test_gaussian_NB_classification",1787877656.46122,0.145922422409058,5628464,4331715,856020,478247
"test_random_forest_classification_inference",1787877686.61383,48.1703503131866,2442915804,1983224659,239770462,156302352
"test_decision_tree_classification",1787877764.81771,58.2998790740967,3065744349,2397395230,349646723,189175228
"test_SVM_classification_inference",1787877853.15111,6.04372954368591,318448342,249322360,27792343,19611004
"test_logistic_regression_classification",1787877889.22829,5.93282961845398,321278536,244466781,37622746,19254087
"test_decision_tree_classification_inference",1787877925.19467,0.204632520675659,8593544,6789716,1204217,667248
"test_random_forest_classification",1787877955.43295,1732.53112721443,-172984684355,71302413840,9526898047,5622409008
"test_gaussian_NB_classification_inference",1787879717.99781,0.0769708156585693,2709221,2081172,490059,250844
"test_SVM_classification",1787879748.10845,22.0935363769531,1169717159,910794177,106162386,71694791
"test_logistic_regression_classification_inference",1787879800.23552,0.0761141777038574,2680596,2085505,424958,253827
"test_gaussian_NB_classification",1787879830.34533,0.146688938140869,5625657,4323170,875986,481644
"test_random_forest_classification",1787879860.52566,1710.3615834713,88024127502,-191700484587,9410840862,5550518700
"test_decision_tree_classification_inference",1787881600.92085,0.154283761978149,6093185,4723193,952807,507088
"test_random_forest_classification_inference",1787881631.10873,49.158965587616,2504378599,2014643646,246642257,159510670
"test_gaussian_NB_classification_inference",1787881710.30136,0.0740625858306885,2628167,1999384,470246,244050
"test_SVM_classification_inference",1787881740.40913,6.12445020675659,322534392,252589624,28035383,19872711
"test_logistic_regression_classification",1787881776.56699,5.78120923042297,313683340,238373169,36797938,18759590
"test_SVM_classification",1787881812.38168,22.0984282493591,1168812438,916898349,102948070,71701093
"test_decision_tree_classification",1787881864.51352,57.4628803730011,3025720525,2367803264,343371749,186457673
"test_logistic_regression_classification_inference",1787881952.00988,0.0759949684143066,2682732,2061335,423060,247172
"test_random_forest_classification",1787881982.11957,1753.71711134911,90196070916,72217102417,9565453802,5690899046
"test_random_forest_classification_inference",1787883765.87029,49.3535075187683,2524086007,2027697079,244956702,160180000
"test_logistic_regression_classification",1787883845.2574,5.75362324714661,312978264,237382754,36660698,18673130
"test_gaussian_NB_classification",1787883881.04452,0.144640684127808,5636277,4339101,851644,475141
"test_decision_tree_classification",1787883911.22273,57.4918529987335,3023539562,2368325053,343042249,186558026
"test_SVM_classification",1787883998.74811,22.0173375606537,1166156866,904213689,104320969,71458619
"test_logistic_regression_classification_inference",1787884050.79894,0.074573278427124,2616876,2029352,427145,247233
"test_decision_tree_classification_inference",1787884080.90714,0.153534889221191,6061630,4689868,953588,504043
"test_gaussian_NB_classification_inference",1787884111.09427,0.0771529674530029,2711114,2072017,497433,257040
"test_SVM_classification_inference",1787884141.20507,6.01080894470215,315904953,246956338,27517234,19502161
