"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_logistic_regression_classification_inference",1787843342.44809,0.0216262340545654,672789,563902,107942,74480
"test_random_forest_classification",1787843372.50395,101.269328355789,5191352067,4153127308,493824743,328602966
"test_gaussian_NB_classification",1787843503.77771,0.0295414924621582,912900,785764,149481,100720
"test_decision_tree_classification_inference",1787843533.84095,0.023982048034668,745969,647948,128795,84471
"test_decision_tree_classification",1787843563.89878,2.62913227081299,135652851,107019379,12396382,8536160
"test_gaussian_NB_classification_inference",1787843596.56139,0.0178360939025879,561522,492308,90499,64857
"test_random_forest_classification_inference",1787843626.61361,7.08164834976196,355491827,289390434,33928744,22981487
"test_logistic_regression_classification",1787843663.72888,0.531389713287354,26258966,20179636,2391084,1728257
"test_SVM_classification_inference",1787843694.2938,7.38085246086121,387014085,302215107,33118151,23957138
"test_random_forest_classification",1787843731.70815,101.349330186844,5194216072,4161872158,484090623,328855140
"test_decision_tree_classification",1787843863.09097,2.63093972206116,136138506,107328095,12327317,8541898
"test_logistic_regression_classification_inference",1787843895.75542,0.0216591358184814,681089,598448,108401,74541
"test_random_forest_classification_inference",1787843925.81139,7.07072949409485,355005317,289736929,33827933,22946359
"test_gaussian_NB_classification_inference",1787843962.91568,0.0181622505187988,557067,491332,94371,64749
"test_decision_tree_classification_inference",1787843992.96798,0.0232100486755371,713255,621580,125430,81135
"test_logistic_regression_classification",1787844023.0254,0.532389879226685,27198294,21030036,2421409,1731654
"test_gaussian_NB_classification",1787844053.59122,0.0285017490386963,874205,752561,138832,94370
"test_SVM_classification",1787844083.65342,26.6837017536163,1406552002,1088654378,123399121,86588896
"test_decision_tree_classification_inference",1787844140.37073,0.0244390964508057,767820,673827,127342,81427
"test_logistic_regression_classification_inference",1787844170.42943,0.0199394226074219,620237,545714,98915,68177
"test_decision_tree_classification",1787844200.48301,2.51238322257996,129431980,101854903,11617504,8157272
"test_SVM_classification",1787844233.03009,26.5292947292328,1394993804,1084715973,120977682,86090285
"test_gaussian_NB_classification",1787844289.5928,0.029707670211792,895445,775450,145518,100583
"test_gaussian_NB_classification_inference",1787844319.65629,0.0171222686767578,532408,463134,90393,58630
"test_SVM_classification_inference",1787844349.71892,7.36397624015808,385820973,299221158,33106722,23898371
"test_random_forest_classification_inference",1787844387.11646,7.02251410484314,352498121,288142206,33430163,22785984
"test_logistic_regression_classification",1787844424.17252,0.546163082122803,26994011,20823494,2460163,1776222
"test_random_forest_classification",1787844454.7522,101.089654922485,5176504509,4151776908,478820522,328022605
"test_gaussian_NB_classification_inference",1787844585.87543,0.0185158252716064,559447,494566,98272,64933
"test_random_forest_classification",1787844615.92819,101.090757369995,5180727826,4148231812,481401709,328023585
"test_logistic_regression_classification_inference",1787844747.0526,0.0216429233551025,676085,596617,108293,74740
"test_random_forest_classification_inference",1787844777.10851,7.17910075187683,361324454,293936992,34244231,23303124
"test_logistic_regression_classification",1787844814.3213,0.531738042831421,26267511,20293466,2415028,1728854
"test_decision_tree_classification",1787844844.88649,2.49860286712646,128499976,101502670,11559686,8108373
"test_gaussian_NB_classification",1787844877.41859,0.0279428958892822,849058,725156,136720,94447
"test_SVM_classification",1787844907.48031,26.7212963104248,1405272342,1103791914,122239534,86703921
"test_decision_tree_classification_inference",1787844964.23505,0.0232012271881104,712828,626769,118438,78214
"test_SVM_classification_inference",1787844994.29242,7.43182468414307,389320658,305245251,33112658,24118691
