"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_support_vector_regression_inference",1787852414.42712,3.52236032485962,183596393,143551512,15730664,11437011
"test_linear_regression_inference",1787852447.98294,0.0299232006072998,968443,806883,195457,100751
"test_support_vector_regression",1787852478.04636,19.3767809867859,1014445218,794698954,90750450,62877844
"test_decision_tree_regression_inference",1787852527.45665,0.101580381393433,3604116,2801323,630911,334810
"test_gaussian_regression",1787852557.59187,1.87194633483887,95884459,75477773,12187628,6076104
"test_neural_network_regression",1787852589.49733,195.974858283997,10427769997,8041656904,1288361133,635909294
"test_linear_regression",1787852815.50561,0.147601366043091,5904770,4460316,960978,484918
"test_linear_regression",1787852845.6868,0.146862268447876,5864853,4450673,958729,481583
"test_decision_tree_regression",1787852875.86714,2.68866395950317,137402847,109676843,15576257,8724519
"test_neural_network_regression",1787852908.58937,222.419429302216,11848901430,9148515581,1465708925,721703585
"test_support_vector_regression",1787853161.0423,19.3899347782135,1018452044,804531510,91824603,62927936
"test_linear_regression_inference",1787853210.46577,0.0301878452301025,977964,810239,201164,100964
"test_decision_tree_regression_inference",1787853240.52954,0.102009534835815,3645315,2826714,634108,334902
"test_neural_network_regression_inference",1787853270.66521,0.105979442596436,3865103,2970635,667616,347004
"test_support_vector_regression_inference",1787853300.80474,3.51342988014221,183200154,142361330,15831491,11403794
"test_gaussian_regression",1787853334.3516,2.06543040275574,105920261,83418487,13478550,6705287
"test_gaussian_regression_inference",1787853366.45046,0.109949111938477,3964407,3041436,689510,360850
"test_linear_regression_inference",1787853396.59397,0.0303652286529541,958860,798704,201226,103734
"test_neural_network_regression_inference",1787853426.65794,0.108159780502319,3892446,2991509,675311,354792
"test_support_vector_regression_inference",1787853456.79971,3.5027859210968,182408102,142784058,15636676,11370883
"test_linear_regression",1787853490.33595,0.12914776802063,4876819,3683950,849196,423259
"test_decision_tree_regression",1787853520.49864,2.63889527320862,134795798,107214325,15164503,8567266
"test_gaussian_regression_inference",1787853553.17107,0.460112571716309,21677862,17223771,2983286,1497044
"test_decision_tree_regression_inference",1787853583.66475,0.100157976150513,3580740,2763299,617569,328384
"test_neural_network_regression",1787853613.7985,46.5542840957642,2473014238,1904548469,306177710,151079467
"test_gaussian_regression",1787853690.3863,1.49200534820557,76636828,60032623,9728092,4844775
"test_support_vector_regression",1787853721.91176,19.625363111496,1028026055,807606941,91657618,63686036
"test_support_vector_regression_inference",1787853771.57064,3.51925587654114,183322712,142535768,15654624,11424051
"test_neural_network_regression_inference",1787853805.12333,0.108878612518311,3877065,2994377,685853,356980
"test_gaussian_regression",1787853835.26577,2.3371684551239,120139158,94838624,15329896,7587775
"test_decision_tree_regression",1787853867.6365,2.37728071212769,121330256,96491025,13217135,7719125
"test_neural_network_regression",1787853900.03446,70.6527194976807,3745801324,2887482720,464261196,229264136
"test_gaussian_regression_inference",1787854000.72078,0.110213994979858,3979482,3063957,686389,364538
"test_linear_regression_inference",1787854030.86464,0.0301113128662109,973508,805601,195810,103917
"test_decision_tree_regression_inference",1787854060.92835,0.103437900543213,3627676,2834587,638469,341603
"test_linear_regression",1787854091.06542,0.130260705947876,4939502,3714285,869606,429823
"test_support_vector_regression",1787854121.22924,19.3697383403778,1012880098,789639763,89213107,62856393
