# CSV-File created with merge-csv.com
# -----------------------------------------------------------

"test_gaussian_regression",1696832575.79272,0.343917369842529,15399436,18235854,1580184,1741568
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression_inference",1696832576.14247,0.0358881950378418,1672542,1939509,161001,202113
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression",1696832576.18137,0.425210952758789,18747937,22113103,1890637,2186630
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression_inference",1696832576.60965,0.0226004123687744,1024290,1219663,102434,132376
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression",1696832576.63516,0.413966655731201,18235427,21591742,1838448,2133708
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression_inference",1696832577.05226,0.0214807987213135,965329,1234616,97446,126179
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression",1696832577.07658,0.411871194839478,18191970,21505682,1833246,2135345
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression_inference",1696832577.49157,0.0239408016204834,1156857,1321164,111124,141938
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression",1696832577.51844,0.420931577682495,18564466,21937749,1869706,2143270
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression_inference",1696832577.94235,0.0191378593444824,885313,1128293,88602,118789
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression",1696832577.96436,0.322717666625977,14170374,17011126,1435400,1562573
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression_inference",1696832578.29022,0.0214512348175049,978879,1226010,98211,129454
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression",1696832578.31472,0.323358297348022,14334008,17045550,1437695,1577475
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression_inference",1696832578.64121,0.021843433380127,1020871,1222348,97171,130249
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression",1696832578.66595,0.410198926925659,18066849,21365485,1826192,2100032
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression_inference",1696832579.07924,0.0254716873168945,1199643,1473018,115806,156213
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression",1696832579.1082,0.334374666213989,14771568,17646623,1492867,1626359
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression_inference",1696832579.44626,0.0209879875183105,980955,1226376,98869,127893
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression",1696832579.47068,0.417019367218018,18502821,21795781,1860985,2144570
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_gaussian_regression_inference",1696832579.8909,0.0192739963531494,894040,1126706,84992,119676
"test_neural_network_regression",1696833078.77657,0.119949102401733,5528123,6438216,587061,731493
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_neural_network_regression_inference",1696833078.9027,0.00233793258666992,136597,168273,13280,10985
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_neural_network_regression",1696833078.9078,0.0945024490356445,4348012,5042285,428308,526855
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_neural_network_regression_inference",1696833079.00553,0.00285243988037109,178528,209960,13219,21787
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_neural_network_regression",1696833079.01115,4.04177832603455,176273841,212474981,17846043,22336516
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_neural_network_regression_inference",1696833083.05613,0.00395464897155762,263854,313720,22109,27188
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_neural_network_regression",1696833083.06341,0.0884952545166016,4030751,4730884,400095,490197
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_neural_network_regression_inference",1696833083.15498,0.00170397758483887,135009,157532,8813,10970
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_neural_network_regression",1696833083.15942,0.611753702163696,26808342,32086954,2703556,3418280
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_neural_network_regression_inference",1696833083.77432,0.00222229957580566,133850,152160,13372,11032
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_neural_network_regression",1696833083.77938,0.0910739898681641,4114430,4893725,412381,500386
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_neural_network_regression_inference",1696833083.87362,0.00175714492797852,132934,153686,13311,10986
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_neural_network_regression",1696833083.87817,0.103261947631836,4635242,5575731,461051,569619
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_neural_network_regression_inference",1696833083.98441,0.00174260139465332,124084,154968,8874,11062
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_neural_network_regression",1696833083.9889,0.552343368530273,24186644,28934313,2445873,3072148
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_neural_network_regression_inference",1696833084.54417,0.0020747184753418,132080,160339,8843,11016
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_neural_network_regression",1696833084.54892,0.0963890552520752,4338795,5131701,434764,533450
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_neural_network_regression_inference",1696833084.64838,0.00186681747436523,134704,153930,13250,11093
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_neural_network_regression",1696833084.65448,0.0836730003356934,3839102,4511463,386126,477085
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_neural_network_regression_inference",1696833084.7413,0.00175571441650391,135254,106201,8844,16555
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_decision_tree",1696833330.80618,0.0257110595703125,1336117,1531369,170396,204638
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_decision_tree_inference",1696833330.83723,0.00351071357727051,210449,216553,21573,28045
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_decision_tree",1696833330.84345,0.0173001289367676,787351,946408,75016,90561
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_decision_tree_inference",1696833330.86344,0.00351047515869141,185120,217041,18513,21374
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_decision_tree",1696833330.86953,0.0176277160644531,889707,1008787,84181,95732
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_decision_tree_inference",1696833330.88992,0.00291347503662109,191650,206481,13250,16188
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_decision_tree",1696833330.89553,0.0260870456695557,1244687,1483944,128245,136246
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_decision_tree_inference",1696833330.9243,0.0024566650390625,136718,207702,13249,16509
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_decision_tree",1696833330.92934,0.0174627304077148,864927,1012571,85160,94921
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_decision_tree_inference",1696833330.94948,0.00248312950134277,131408,211181,13281,16294
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_decision_tree",1696833330.95469,0.0171847343444824,802915,942014,79606,91050
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_decision_tree_inference",1696833330.97458,0.00244379043579102,140685,157715,13434,16646
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_decision_tree",1696833330.97964,0.0247976779937744,1205441,1324948,120304,135849
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_decision_tree_inference",1696833331.00713,0.00263500213623047,176208,205932,13280,16096
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_decision_tree",1696833331.01244,0.0171406269073486,811765,948545,75460,89322
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_decision_tree_inference",1696833331.03227,0.00247931480407715,129882,209045,17687,15927
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_decision_tree",1696833331.03743,0.0174031257629395,826414,1014585,84885,93559
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_decision_tree_inference",1696833331.05741,0.00259137153625488,148560,219116,15591,16555
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_decision_tree",1696833331.06265,0.0245547294616699,1151731,1359920,110589,129959
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_decision_tree_inference",1696833331.08981,0.00253176689147949,173889,212096,13249,16141
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression",1696833331.11446,19.9769175052643,871087308,1072001162,88209304,90010053
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression_inference",1696833351.0945,0.00258779525756836,187621,207885,13189,15667
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression",1696833351.09981,19.7657182216644,862318471,1064990987,87207950,88931617
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression_inference",1696833370.86853,0.00381302833557129,219421,261901,17656,21803
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression",1696833370.87509,19.6611876487732,858525146,1060183443,86689785,88335468
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression_inference",1696833390.5394,0.00261759757995605,131225,209350,17626,15805
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression",1696833390.5447,19.6457908153534,858212952,1057153421,86690581,88237533
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression_inference",1696833410.1936,0.00271177291870117,166748,206238,17779,16080
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression",1696833410.19906,19.6515247821808,859274717,1059158116,86527375,88302359
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression_inference",1696833429.85366,0.00257515907287598,175537,211242,13311,16233
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression",1696833429.85901,19.6330671310425,858567809,1058971593,86544343,88376977
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression_inference",1696833449.49516,0.00266098976135254,133178,209472,17595,16570
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression",1696833449.50058,19.6551942825317,859836483,1061572356,86625891,88444404
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression_inference",1696833469.15899,0.00267148017883301,133727,224853,13296,16325
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression",1696833469.16438,19.6329641342163,859126584,1061235748,86634904,88382241
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression_inference",1696833488.80049,0.00260591506958008,174133,172180,13280,10986
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression",1696833488.80579,19.6412034034729,859959347,1063171534,86672358,88715688
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression_inference",1696833508.45008,0.00262093544006348,177795,208191,17717,21359
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression",1696833508.45564,19.6813306808472,861821951,1066536637,86800403,88843994
"new_tag","timestamp","time","package0","package1","dram0","dram1"
"test_svm_regression_inference",1696833528.14016,0.00275635719299316,132140,164001,17702,21389
